Pt.        Date      Time        RT/s       R/Omiga    
  455  2018_11_27  09_53_42  4540.0     119.415420
  456  2018_11_27  09_53_52  4550.0     119.414630
  457  2018_11_27  09_54_02  4560.0     119.415300
  458  2018_11_27  09_54_12  4570.0     119.414860
  459  2018_11_27  09_54_22  4580.0     119.415240
  460  2018_11_27  09_54_32  4590.0     119.414890
  461  2018_11_27  09_54_42  4600.0     119.414950
  462  2018_11_27  09_54_52  4610.0     119.415040
  463  2018_11_27  09_55_02  4620.0     119.415100
  464  2018_11_27  09_55_12  4630.0     119.415070
  465  2018_11_27  09_55_22  4640.0     119.415190
  466  2018_11_27  09_55_32  4650.0     119.414890
  467  2018_11_27  09_55_42  4660.0     119.414920
  468  2018_11_27  09_55_52  4670.0     119.414660
  469  2018_11_27  09_56_02  4680.0     119.415240
  470  2018_11_27  09_56_12  4690.0     119.415240
  471  2018_11_27  09_56_22  4700.0     119.415270
  472  2018_11_27  09_56_32  4710.0     119.414920
  473  2018_11_27  09_56_42  4720.0     119.414920
  474  2018_11_27  09_56_52  4730.0     119.415100
  475  2018_11_27  09_57_02  4740.0     119.414830
  476  2018_11_27  09_57_12  4750.0     119.414890
  477  2018_11_27  09_57_22  4760.0     119.415510
  478  2018_11_27  09_57_32  4770.0     119.414980
  479  2018_11_27  09_57_42  4780.0     119.415330
  480  2018_11_27  09_57_52  4790.0     119.414980
  481  2018_11_27  09_58_02  4800.0     119.414980
  482  2018_11_27  09_58_12  4810.0     119.414920
  483  2018_11_27  09_58_22  4820.0     119.414720
  484  2018_11_27  09_58_32  4830.0     119.413950
  485  2018_11_27  09_58_42  4840.0     119.413250
  486  2018_11_27  09_58_52  4850.0     119.412950
  487  2018_11_27  09_59_02  4860.0     119.412690
  488  2018_11_27  09_59_12  4870.0     119.412510
  489  2018_11_27  09_59_22  4880.0     119.412480
  490  2018_11_27  09_59_32  4890.0     119.412450
  491  2018_11_27  09_59_42  4900.0     119.412690
  492  2018_11_27  09_59_52  4910.0     119.412600
  493  2018_11_27  10_00_02  4920.0     119.412840
  494  2018_11_27  10_00_12  4930.0     119.413070
  495  2018_11_27  10_00_22  4940.0     119.412900
  496  2018_11_27  10_00_32  4950.0     119.413480
  497  2018_11_27  10_00_42  4960.0     119.414130
  498  2018_11_27  10_00_52  4970.0     119.413780
  499  2018_11_27  10_01_02  4980.0     119.413950
  500  2018_11_27  10_01_12  4990.0     119.414250
  501  2018_11_27  10_01_22  5000.0     119.414630
  502  2018_11_27  10_01_32  5010.0     119.414360
  503  2018_11_27  10_01_42  5020.0     119.414360
  504  2018_11_27  10_01_52  5030.0     119.414750
  505  2018_11_27  10_02_02  5040.0     119.414420
  506  2018_11_27  10_02_12  5050.0     119.414420
  507  2018_11_27  10_02_22  5060.0     119.414510
  508  2018_11_27  10_02_32  5070.0     119.414330
  509  2018_11_27  10_02_42  5080.0     119.414390
  510  2018_11_27  10_02_52  5090.0     119.414480
  511  2018_11_27  10_03_02  5100.0     119.414420
  512  2018_11_27  10_03_12  5110.0     119.414450
  513  2018_11_27  10_03_22  5120.0     119.414920
  514  2018_11_27  10_03_32  5130.0     119.415010
  515  2018_11_27  10_03_42  5140.0     119.414720
  516  2018_11_27  10_03_52  5150.0     119.414600
  517  2018_11_27  10_04_02  5160.0     119.415130
  518  2018_11_27  10_04_12  5170.0     119.415100
  519  2018_11_27  10_04_22  5180.0     119.415390
  520  2018_11_27  10_04_32  5190.0     119.415160
  521  2018_11_27  10_04_42  5200.0     119.415300
  522  2018_11_27  10_04_52  5210.0     119.415420
  523  2018_11_27  10_05_02  5220.0     119.415510
  524  2018_11_27  10_05_12  5230.0     119.415160
  525  2018_11_27  10_05_22  5240.0     119.415220
  526  2018_11_27  10_05_32  5250.0     119.415160
  527  2018_11_27  10_05_42  5260.0     119.415190
  528  2018_11_27  10_05_52  5270.0     119.415220
  529  2018_11_27  10_06_02  5280.0     119.415040
  530  2018_11_27  10_06_12  5290.0     119.415600
  531  2018_11_27  10_06_22  5300.0     119.416100
  532  2018_11_27  10_06_32  5310.0     119.415420
  533  2018_11_27  10_06_42  5320.0     119.415690
  534  2018_11_27  10_06_52  5330.0     119.415740
  535  2018_11_27  10_07_02  5340.0     119.415390
  536  2018_11_27  10_07_12  5350.0     119.415420
  537  2018_11_27  10_07_22  5360.0     119.415740
