Pt.        Date      Time        RT/s       R/Omiga    
  521  2018_08_30  09_33_28  5200.0     111.710740
  522  2018_08_30  09_33_38  5210.0     111.711260
  523  2018_08_30  09_33_48  5220.0     111.712000
  524  2018_08_30  09_33_58  5230.0     111.711850
  525  2018_08_30  09_34_08  5240.0     111.711710
  526  2018_08_30  09_34_18  5250.0     111.712230
  527  2018_08_30  09_34_28  5260.0     111.712470
  528  2018_08_30  09_34_38  5270.0     111.712380
  529  2018_08_30  09_34_48  5280.0     111.712590
  530  2018_08_30  09_34_58  5290.0     111.713170
  531  2018_08_30  09_35_08  5300.0     111.713000
  532  2018_08_30  09_35_18  5310.0     111.713470
  533  2018_08_30  09_35_28  5320.0     111.713850
  534  2018_08_30  09_35_38  5330.0     111.713260
  535  2018_08_30  09_35_48  5340.0     111.713580
  536  2018_08_30  09_35_58  5350.0     111.713580
