Pt.        Date      Time        RT/s       R/Omiga    
  482  2018_08_31  08_48_20  4811.0     111.694550
  483  2018_08_31  08_48_30  4821.0     111.694230
  484  2018_08_31  08_48_40  4831.0     111.693790
  485  2018_08_31  08_48_50  4841.0     111.693530
  486  2018_08_31  08_49_00  4851.0     111.693640
  487  2018_08_31  08_49_10  4861.0     111.693470
  488  2018_08_31  08_49_20  4871.0     111.693140
  489  2018_08_31  08_49_30  4881.0     111.693410
  490  2018_08_31  08_49_40  4891.0     111.693500
  491  2018_08_31  08_49_50  4901.0     111.693380
  492  2018_08_31  08_50_00  4911.0     111.693700
  493  2018_08_31  08_50_10  4921.0     111.693700
  494  2018_08_31  08_50_20  4931.0     111.694380
  495  2018_08_31  08_50_30  4941.0     111.694200
  496  2018_08_31  08_50_40  4951.0     111.694380
  497  2018_08_31  08_50_50  4961.0     111.694140
  498  2018_08_31  08_51_00  4971.0     111.694110
  499  2018_08_31  08_51_10  4981.0     111.693790
  500  2018_08_31  08_51_20  4991.0     111.693820
  501  2018_08_31  08_51_30  5001.0     111.693910
  502  2018_08_31  08_51_40  5011.0     111.693790
  503  2018_08_31  08_51_50  5021.0     111.693640
  504  2018_08_31  08_52_00  5031.0     111.694230
  505  2018_08_31  08_52_10  5041.0     111.694050
  506  2018_08_31  08_52_20  5051.0     111.693940
  507  2018_08_31  08_52_30  5061.0     111.693970
  508  2018_08_31  08_52_40  5071.0     111.693580
  509  2018_08_31  08_52_50  5081.0     111.693440
  510  2018_08_31  08_53_00  5091.0     111.693440
  511  2018_08_31  08_53_10  5101.0     111.692880
  512  2018_08_31  08_53_20  5111.0     111.692730
  513  2018_08_31  08_53_30  5121.0     111.692530
  514  2018_08_31  08_53_40  5131.0     111.692090
  515  2018_08_31  08_53_50  5141.0     111.691470
  516  2018_08_31  08_54_00  5151.0     111.691680
  517  2018_08_31  08_54_10  5161.0     111.691290
  518  2018_08_31  08_54_20  5171.0     111.691180
  519  2018_08_31  08_54_30  5181.0     111.691620
  520  2018_08_31  08_54_40  5191.0     111.692030
  521  2018_08_31  08_54_50  5201.0     111.692120
  522  2018_08_31  08_55_00  5211.0     111.692200
  523  2018_08_31  08_55_10  5221.0     111.693260
  524  2018_08_31  08_55_20  5231.0     111.692940
  525  2018_08_31  08_55_30  5241.0     111.694050
  526  2018_08_31  08_55_40  5251.0     111.694320
  527  2018_08_31  08_55_50  5261.0     111.694880
  528  2018_08_31  08_56_00  5271.0     111.695580
  529  2018_08_31  08_56_10  5281.0     111.696080
  530  2018_08_31  08_56_20  5291.0     111.695550
  531  2018_08_31  08_56_30  5301.0     111.696400
  532  2018_08_31  08_56_40  5311.0     111.696290
  533  2018_08_31  08_56_50  5321.0     111.696110
  534  2018_08_31  08_57_00  5331.0     111.696050
  535  2018_08_31  08_57_10  5341.0     111.696870
  536  2018_08_31  08_57_20  5351.0     111.696230
  537  2018_08_31  08_57_30  5361.0     111.696520
  538  2018_08_31  08_57_40  5371.0     111.696640
