Pt.        Date      Time        RT/s       R/Omiga    
  255  2019_01_14  09_21_27  2540.0     115.567720
  256  2019_01_14  09_21_37  2550.0     115.567570
  257  2019_01_14  09_21_47  2560.0     115.567570
  258  2019_01_14  09_21_57  2570.0     115.567780
  259  2019_01_14  09_22_07  2580.0     115.567340
  260  2019_01_14  09_22_17  2590.0     115.567370
  261  2019_01_14  09_22_27  2600.0     115.567370
  262  2019_01_14  09_22_37  2610.0     115.567450
  263  2019_01_14  09_22_47  2620.0     115.567630
  264  2019_01_14  09_22_57  2630.0     115.567250
  265  2019_01_14  09_23_07  2640.0     115.567130
  266  2019_01_14  09_23_17  2650.0     115.567220
  267  2019_01_14  09_23_27  2660.0     115.567480
  268  2019_01_14  09_23_37  2670.0     115.567220
  269  2019_01_14  09_23_47  2680.0     115.567510
  270  2019_01_14  09_23_57  2690.0     115.567660
  271  2019_01_14  09_24_07  2700.0     115.567430
  272  2019_01_14  09_24_17  2710.0     115.567510
  273  2019_01_14  09_24_27  2720.0     115.567630
  274  2019_01_14  09_24_37  2730.0     115.567750
  275  2019_01_14  09_24_47  2740.0     115.567540
  276  2019_01_14  09_24_57  2750.0     115.567660
  277  2019_01_14  09_25_07  2760.0     115.567690
  278  2019_01_14  09_25_17  2770.0     115.567870
  279  2019_01_14  09_25_27  2780.0     115.568040
  280  2019_01_14  09_25_37  2790.0     115.567950
  281  2019_01_14  09_25_47  2800.0     115.568280
  282  2019_01_14  09_25_57  2810.0     115.568190
  283  2019_01_14  09_26_07  2820.0     115.567950
  284  2019_01_14  09_26_17  2830.0     115.568010
  285  2019_01_14  09_26_27  2840.0     115.568130
  286  2019_01_14  09_26_37  2850.0     115.568190
  287  2019_01_14  09_26_47  2860.0     115.568340
  288  2019_01_14  09_26_57  2870.0     115.568280
  289  2019_01_14  09_27_07  2880.0     115.568510
  290  2019_01_14  09_27_17  2890.0     115.568510
  291  2019_01_14  09_27_27  2900.0     115.568810
  292  2019_01_14  09_27_37  2910.0     115.568160
  293  2019_01_14  09_27_47  2920.0     115.567900
  294  2019_01_14  09_27_57  2930.0     115.567100
  295  2019_01_14  09_28_07  2940.0     115.567070
  296  2019_01_14  09_28_17  2950.0     115.566510
  297  2019_01_14  09_28_27  2960.0     115.565900
  298  2019_01_14  09_28_37  2970.0     115.566130
  299  2019_01_14  09_28_47  2980.0     115.566040
  300  2019_01_14  09_28_57  2990.0     115.566100
  301  2019_01_14  09_29_07  3000.0     115.566250
  302  2019_01_14  09_29_17  3010.0     115.566160
  303  2019_01_14  09_29_19  3012.0     115.566370
  304  2019_01_14  09_29_27  3020.0     115.566570
  305  2019_01_14  09_29_29  3022.0     115.566840
  306  2019_01_14  09_29_37  3030.0     115.566370
  307  2019_01_14  09_29_39  3032.0     115.566750
  308  2019_01_14  09_29_47  3040.0     115.567010
  309  2019_01_14  09_29_49  3042.0     115.566840
  310  2019_01_14  09_29_57  3050.0     115.566310
  311  2019_01_14  09_29_59  3052.0     115.566930
  312  2019_01_14  09_30_07  3060.0     115.567040
  313  2019_01_14  09_30_09  3062.0     115.567340
  314  2019_01_14  09_30_17  3070.0     115.567310
  315  2019_01_14  09_30_19  3072.0     115.566930
  316  2019_01_14  09_30_27  3080.0     115.567010
  317  2019_01_14  09_30_29  3082.0     115.567840
  318  2019_01_14  09_30_37  3090.0     115.567720
  319  2019_01_14  09_30_39  3092.0     115.567480
  320  2019_01_14  09_30_47  3100.0     115.567510
  321  2019_01_14  09_30_49  3102.0     115.567630
  322  2019_01_14  09_30_57  3110.0     115.567600
  323  2019_01_14  09_30_59  3112.0     115.567720
  324  2019_01_14  09_31_07  3120.0     115.567750
  325  2019_01_14  09_31_09  3122.0     115.567870
  326  2019_01_14  09_31_17  3130.0     115.568040
  327  2019_01_14  09_31_19  3132.0     115.567690
  328  2019_01_14  09_31_27  3140.0     115.568040
  329  2019_01_14  09_31_29  3142.0     115.568220
  330  2019_01_14  09_31_37  3150.0     115.567840
  331  2019_01_14  09_31_39  3152.0     115.568160
  332  2019_01_14  09_31_47  3160.0     115.567920
  333  2019_01_14  09_31_49  3162.0     115.568040
  334  2019_01_14  09_31_57  3170.0     115.568010
  335  2019_01_14  09_31_59  3172.0     115.568160
  336  2019_01_14  09_32_07  3180.0     115.567720
  337  2019_01_14  09_32_09  3182.0     115.567810
  338  2019_01_14  09_32_17  3190.0     115.567950
  339  2019_01_14  09_32_19  3192.0     115.567900
  340  2019_01_14  09_32_27  3200.0     115.567920
  341  2019_01_14  09_32_29  3202.0     115.568280
  342  2019_01_14  09_32_37  3210.0     115.567690
  343  2019_01_14  09_32_39  3212.0     115.568510
  344  2019_01_14  09_32_47  3220.0     115.568040
  345  2019_01_14  09_32_49  3222.0     115.568040
  346  2019_01_14  09_32_57  3230.0     115.568100
