Pt.        Date      Time        RT/s       R/Omiga    
  417  2018_04_13  12_57_11  4160.0     127.072000
  418  2018_04_13  12_57_21  4170.0     127.072000
  419  2018_04_13  12_57_31  4180.0     127.072000
  420  2018_04_13  12_57_41  4190.0     127.072000
  421  2018_04_13  12_57_51  4200.0     127.072600
  422  2018_04_13  12_58_01  4210.0     127.072600
  423  2018_04_13  12_58_11  4220.0     127.072000
  424  2018_04_13  12_58_21  4230.0     127.072600
  425  2018_04_13  12_58_31  4240.0     127.072300
  426  2018_04_13  12_58_41  4250.0     127.072000
  427  2018_04_13  12_58_51  4260.0     127.072600
  428  2018_04_13  12_59_01  4270.0     127.072300
  429  2018_04_13  12_59_11  4280.0     127.071700
  430  2018_04_13  12_59_21  4290.0     127.072600
  431  2018_04_13  12_59_31  4300.0     127.072000
  432  2018_04_13  12_59_41  4310.0     127.072300
  433  2018_04_13  12_59_51  4320.0     127.072000
  434  2018_04_13  13_00_01  4330.0     127.072600
  435  2018_04_13  13_00_11  4340.0     127.072900
  436  2018_04_13  13_00_21  4350.0     127.072600
  437  2018_04_13  13_00_31  4360.0     127.073200
  438  2018_04_13  13_00_41  4370.0     127.073200
  439  2018_04_13  13_00_51  4380.0     127.073800
  440  2018_04_13  13_01_01  4390.0     127.072900
  441  2018_04_13  13_01_11  4400.0     127.072900
  442  2018_04_13  13_01_21  4410.0     127.073200
  443  2018_04_13  13_01_31  4420.0     127.073200
  444  2018_04_13  13_01_41  4430.0     127.072300
  445  2018_04_13  13_01_51  4440.0     127.072900
  446  2018_04_13  13_02_01  4450.0     127.072600
  447  2018_04_13  13_02_11  4460.0     127.072300
  448  2018_04_13  13_02_21  4470.0     127.073200
  449  2018_04_13  13_02_31  4480.0     127.073500
  450  2018_04_13  13_02_41  4490.0     127.072900
  451  2018_04_13  13_02_51  4500.0     127.073200
  452  2018_04_13  13_03_01  4510.0     127.072900
  453  2018_04_13  13_03_11  4520.0     127.073500
  454  2018_04_13  13_03_21  4530.0     127.073500
  455  2018_04_13  13_03_31  4540.0     127.072600
  456  2018_04_13  13_03_41  4550.0     127.072900
  457  2018_04_13  13_03_51  4560.0     127.072600
  458  2018_04_13  13_04_01  4570.0     127.072900
  459  2018_04_13  13_04_11  4580.0     127.073800
  460  2018_04_13  13_04_21  4590.0     127.073200
  461  2018_04_13  13_04_31  4600.0     127.073200
  462  2018_04_13  13_04_41  4610.0     127.073500
  463  2018_04_13  13_04_51  4620.0     127.073200
  464  2018_04_13  13_05_01  4630.0     127.073800
  465  2018_04_13  13_05_11  4640.0     127.074300
  466  2018_04_13  13_05_21  4650.0     127.072900
  467  2018_04_13  13_05_31  4660.0     127.073800
  468  2018_04_13  13_05_41  4670.0     127.073200
  469  2018_04_13  13_05_51  4680.0     127.072600
  470  2018_04_13  13_06_01  4690.0     127.073500
  471  2018_04_13  13_06_11  4700.0     127.073200
  472  2018_04_13  13_06_21  4710.0     127.073500
  473  2018_04_13  13_06_31  4720.0     127.073500
  474  2018_04_13  13_06_41  4730.0     127.073200
  475  2018_04_13  13_06_51  4740.0     127.072900
  476  2018_04_13  13_07_01  4750.0     127.074100
  477  2018_04_13  13_07_11  4760.0     127.073200
  478  2018_04_13  13_07_21  4770.0     127.073500
  479  2018_04_13  13_07_31  4780.0     127.073200
  480  2018_04_13  13_07_41  4790.0     127.073500
  481  2018_04_13  13_07_51  4800.0     127.073500
  482  2018_04_13  13_08_01  4810.0     127.074100
  483  2018_04_13  13_08_11  4820.0     127.072900
  484  2018_04_13  13_08_21  4830.0     127.073200
  485  2018_04_13  13_08_31  4840.0     127.073500
  486  2018_04_13  13_08_41  4850.0     127.072900
  487  2018_04_13  13_08_51  4860.0     127.074100
  488  2018_04_13  13_09_01  4870.0     127.073500
  489  2018_04_13  13_09_11  4880.0     127.073800
  490  2018_04_13  13_09_21  4890.0     127.073800
  491  2018_04_13  13_09_31  4900.0     127.074100
  492  2018_04_13  13_09_41  4910.0     127.073500
  493  2018_04_13  13_09_51  4920.0     127.074100
  494  2018_04_13  13_10_01  4930.0     127.074100
  495  2018_04_13  13_10_11  4940.0     127.073800
  496  2018_04_13  13_10_21  4950.0     127.074100
  497  2018_04_13  13_10_31  4960.0     127.073800
  498  2018_04_13  13_10_41  4970.0     127.073500
  499  2018_04_13  13_10_51  4980.0     127.073800
  500  2018_04_13  13_11_01  4990.0     127.073200
  501  2018_04_13  13_11_11  5000.0     127.073800
  502  2018_04_13  13_11_21  5010.0     127.073200
  503  2018_04_13  13_11_31  5020.0     127.073500
  504  2018_04_13  13_11_41  5030.0     127.073500
  505  2018_04_13  13_11_51  5040.0     127.073200
  506  2018_04_13  13_12_01  5050.0     127.074100
  507  2018_04_13  13_12_11  5060.0     127.073500
  508  2018_04_13  13_12_21  5070.0     127.073800
  509  2018_04_13  13_12_31  5080.0     127.074100
  510  2018_04_13  13_12_41  5090.0     127.074600
  511  2018_04_13  13_12_51  5100.0     127.074100
  512  2018_04_13  13_13_01  5110.0     127.073200
  513  2018_04_13  13_13_11  5120.0     127.073500
  514  2018_04_13  13_13_21  5130.0     127.073500
  515  2018_04_13  13_13_31  5140.0     127.073500
  516  2018_04_13  13_13_41  5150.0     127.073500
  517  2018_04_13  13_13_51  5160.0     127.074100
  518  2018_04_13  13_14_01  5170.0     127.074100
  519  2018_04_13  13_14_11  5180.0     127.072900
  520  2018_04_13  13_14_21  5190.0     127.074300
  521  2018_04_13  13_14_31  5200.0     127.073500
  522  2018_04_13  13_14_41  5210.0     127.073500
  523  2018_04_13  13_14_51  5220.0     127.074100
  524  2018_04_13  13_15_01  5230.0     127.074100
  525  2018_04_13  13_15_11  5240.0     127.074100
  526  2018_04_13  13_15_21  5250.0     127.074100
  527  2018_04_13  13_15_31  5260.0     127.073800
  528  2018_04_13  13_15_41  5270.0     127.073500
  529  2018_04_13  13_15_51  5280.0     127.074100
  530  2018_04_13  13_16_01  5290.0     127.073800
  531  2018_04_13  13_16_11  5300.0     127.073800
  532  2018_04_13  13_16_21  5310.0     127.074100
  533  2018_04_13  13_16_31  5320.0     127.073800
  534  2018_04_13  13_16_41  5330.0     127.073800
  535  2018_04_13  13_16_51  5340.0     127.074100
  536  2018_04_13  13_17_01  5350.0     127.073800
  537  2018_04_13  13_17_11  5360.0     127.074600
